09-05 15:25:32.073 I/OPENHU  ( 2921): [2] AutomationReceiver.onReceive | AutomationReceiver: com.andrerinas.openheadunit.ACTION_LOG_MARKER
09-05 15:27:37.488 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:37.575 I/OPENHU  ( 2921): [96] VideoRenderer.markFrameDrawn | GlProjectionView: displayed 145 frames in 5015ms (28fps), longFrames=0
09-05 15:27:37.588 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:37.588 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:37.590 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:37.738 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:37.739 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:37.741 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:37.900 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:37.901 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:37.903 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:38.009 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:38.010 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:38.012 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:38.182 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:38.183 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:38.185 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:38.279 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:38.280 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:38.282 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:38.402 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:38.403 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:38.405 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:38.685 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:38.685 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:38.688 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:38.853 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:38.853 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:38.856 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:38.955 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:38.955 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:38.958 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:39.063 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:39.064 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:39.066 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:39.227 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:39.227 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:39.230 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:39.453 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:39.454 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:39.456 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:39.556 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:39.557 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:39.559 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:39.681 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:39.682 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:39.684 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:39.784 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:39.785 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:39.787 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:40.094 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:40.095 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:40.097 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:40.190 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:40.190 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:40.192 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:40.295 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:40.296 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:40.300 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:40.403 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:40.405 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:40.409 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:40.546 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:40.548 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:40.550 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:40.778 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:40.779 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:40.784 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:40.896 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:40.896 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:40.899 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:40.984 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:40.985 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:40.988 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:41.038 I/OPENHU  ( 2921): [94] AapTransport.noteMessageReceived$com_andrerinas_headunitrevived_3_3_1_githubDebug | AapTransport: inbound rate over 30045ms: video=206kB/s (1013 msgs), audio=0kB/s (2 msgs), other=0kB/s (43 msgs)
09-05 15:27:41.082 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:41.082 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:41.084 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:41.266 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:41.267 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:41.269 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:41.390 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:41.391 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:41.393 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:41.553 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:41.555 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:41.558 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:41.694 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:41.696 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:41.699 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:41.785 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:41.786 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:41.789 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:41.875 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:41.876 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:41.878 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:42.035 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:42.036 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:42.038 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:42.125 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:42.126 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:42.128 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:42.288 I/OPENHU  ( 2921): [98] VideoDecoder.logThroughput | Throughput over 5006ms: rendered=145 (28fps), fed=146 (29fps), dropped=0, skipped=0, concealed=0, inputWait=87ms, enqueueWait=0ms, codec=c2.unisoc.avc.decoder, presented=145 (28fps), decodeLatency=17ms p95=35ms (145 frames)
09-05 15:27:42.349 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:42.351 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:42.356 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:42.523 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:42.524 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:42.526 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:42.589 I/OPENHU  ( 2921): [96] VideoRenderer.markFrameDrawn | GlProjectionView: displayed 145 frames in 5013ms (28fps), longFrames=0
09-05 15:27:42.670 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:42.671 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:42.677 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:42.794 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:42.795 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:42.798 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:43.035 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:43.035 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:43.038 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:43.160 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:43.161 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:43.163 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:43.264 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:43.266 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:43.268 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:43.356 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:43.357 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:43.359 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:43.465 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:43.466 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:43.468 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:43.667 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:43.668 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:43.670 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:43.853 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:43.853 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:43.856 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:43.997 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:43.997 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:43.999 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:44.102 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:44.103 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:44.105 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:44.208 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:44.209 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:44.213 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:44.412 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:44.413 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:44.415 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:44.582 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:44.584 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:44.589 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:44.719 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:44.720 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:44.722 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:44.871 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:44.871 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:44.874 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:45.099 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:45.100 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:45.102 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:45.205 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:45.206 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:45.207 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:45.295 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:45.297 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:45.301 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:45.391 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:45.392 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:45.394 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:45.484 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:45.484 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:45.486 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:45.579 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:45.581 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
09-05 15:27:45.586 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: BT Handshake socket closed.
09-05 15:27:45.679 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: Handling handshake for motorola edge 30 neo (A0:46:5A:97:E4:95) on local radio [Navegadortz2]
09-05 15:27:45.680 I/OPENHU  ( 2921): [52] 2.invokeSuspend | NativeAA: USB/other session already active. Aborting BT handshake so phone does not start a parallel wireless attempt.
